356778070381877,20201019104839,0
356778070381877,20201019104849,0
356778070381877,20201019104859,0
356778070381877,20201019104909,0
356778070381877,20201019104919,0
357520071564666,20201019095210,0
357520071564666,20201019095220,0
357520071564666,20201019095320,0
357520071564666,20201019095400,0
357520071564666,20201019095411,0
357520071564666,20201019095501,0
357520071564666,20201019095510,0
357520071564666,20201019095610,0
357520071753830,20201019095101,0
357520071753830,20201019095201,0
357520071753830,20201019095351,0
357520071753830,20201019095401,0
357520071753830,20201019095411,0
357520071753830,20201019095431,0
357520071753830,20201019095441,0
357520071753830,20201019095541,0
357520071774208,20201019095544,0
357520071774208,20201019104458,0
357520071774208,20201019104507,0
357520071774208,20201019104517,0
357520071774208,20201019104528,0
357520071774208,20201019104537,0
357520071774208,20201019104548,0
357520071774208,20201019104557,0
357520071774208,20201019104608,0
357520071774208,20201019104617,0
357520071774208,20201019104628,0
357520071774208,20201019104638,0
357520071774208,20201019104648,0
357520071774208,20201019104658,0
357520071774208,20201019104708,0
357520071774208,20201019104717,0
357520071774208,20201019104727,0
357520071774208,20201019104738,0
357520071774208,20201019104748,0
357520071774208,20201019104758,0
357520071774208,20201019104808,0
357520071774208,20201019104818,0
357520071774208,20201019104828,0
357520071774208,20201019104838,0
357520071774208,20201019104848,0
357520071774208,20201019104857,0
357520071774208,20201019104907,0
357520071774208,20201019104917,0
357520071774737,20201019095157,0
357520071774737,20201019095217,0
357520071774737,20201019095227,0
357520071774737,20201019095247,0
357520071774737,20201019095307,0
357520071774737,20201019095347,0
357520071774737,20201019095427,0
357520071774737,20201019095437,0
357520071774737,20201019095447,0
357520071774737,20201019095457,0
357520071774737,20201019095507,0
357520071774737,20201019095557,0
357520071774737,20201019095607,0
357520071774810,20201019104251,0
357520071774810,20201019104301,0
357520071774810,20201019104311,0
357520071774810,20201019104321,0
357520071774810,20201019104332,0
357520071774810,20201019104342,0
357520071774810,20201019104351,0
357520071774810,20201019104401,0
357520071774810,20201019104531,0
357520071774810,20201019104541,0
357520071774810,20201019104551,0
357520071774810,20201019104601,0
357520071774810,20201019104611,0
357520071774810,20201019104621,0
357520071774810,20201019104632,0
357520071774810,20201019104642,0
357520071774810,20201019104652,0
357520071774810,20201019104701,0
357520071774810,20201019104711,0
357520071774810,20201019104721,0
357520071774810,20201019104731,0
357520071774810,20201019104742,0
357520071774810,20201019104751,0
357520071774810,20201019104802,0
357520071774810,20201019104812,0
357520071774810,20201019104822,0
357520071774810,20201019104831,0
357520071774810,20201019104842,0
357520071774810,20201019104851,0
357520071774810,20201019104902,0
357520071774810,20201019104912,0
357520071787960,20201019095443,0
357520071787960,20201019095613,0
357520073650133,20201019095432,0
357520073650133,20201019095442,0
357520073650133,20201019095452,0
357520073650133,20201019095502,0
357520073652733,20201019094858,0
357520073652733,20201019095027,0
357520073652733,20201019095038,0
357520073652733,20201019095048,0
357520073652733,20201019095058,0
357520073652733,20201019095108,0
357520073652733,20201019095248,0
357520073652733,20201019095258,0
357520073652733,20201019095358,0
357520073652733,20201019095428,0
357520073680411,20201019094755,1
357520073680411,20201019094805,0
357520073680411,20201019094815,0
357520073680411,20201019094825,0
357520073680411,20201019094834,0
357520073680411,20201019094844,0
357520073680411,20201019094854,0
357520073680411,20201019094904,0
357520073680411,20201019095314,0
357520073680411,20201019095324,0
357520073680411,20201019095334,0
357520073680411,20201019095344,0
357520073680411,20201019095355,0
357520073680411,20201019095405,0
357520073680411,20201019095414,0
357520073680411,20201019095424,0
357520073942639,20201019094858,0
357520073942639,20201019094957,0
357520073942639,20201019095028,0
357520073942639,20201019095058,0
357520073942639,20201019095127,0
357520073942639,20201019095158,0
357520073942639,20201019095227,0
357520073942639,20201019095327,0
357520073942639,20201019095358,0
357520073942639,20201019095408,0
357520073942639,20201019095418,0
357520073942639,20201019095428,0
357520073942639,20201019095437,0
357520073942639,20201019095447,0
357520073942639,20201019095457,0
357520073942639,20201019095547,0
357520073942639,20201019095618,0
357520073942639,20201019095658,0
357520073942639,20201019104517,0
357520073942639,20201019104527,0
357520073942639,20201019104537,0
357520073942639,20201019104548,0
357520073942639,20201019104558,0
357520073942639,20201019104608,0
357520073942639,20201019104618,0
357520073942639,20201019104627,0
357520073942639,20201019104638,0
357520073942639,20201019104648,0
357520073942639,20201019104658,0
357520073942639,20201019104707,0
357520073942639,20201019104717,0
357520073942639,20201019104727,0
357520073942639,20201019104737,0
357520073942639,20201019104747,0
357520073942639,20201019104757,0
357520073942639,20201019104808,0
357520073942639,20201019104818,0
357520073942639,20201019104828,0
357520073942639,20201019104838,0
357520073942639,20201019104848,1
357520073971679,20201019095232,0
357520073973436,20201019095310,0
357520073973436,20201019095340,0
357520073973436,20201019095410,0
357520073973436,20201019095431,0
357520073973436,20201019095451,0
357520073973436,20201019095540,0
357520073974160,20201019094957,0
357520073974160,20201019095127,0
357520073974160,20201019095147,0
357520073974160,20201019095157,0
357520073974160,20201019095207,0
357520073974160,20201019095217,0
357520073974160,20201019095227,0
357520073974160,20201019095407,0
357520073974160,20201019095427,0
357520073974160,20201019095447,0
357520073974160,20201019095457,0
357520073974160,20201019095537,0
357520073974160,20201019095547,0
357520073974160,20201019095557,0
357520073974160,20201019095607,0
357520073974160,20201019095627,0
357520073974160,20201019104507,0
357520073974160,20201019104517,0
357520073974160,20201019104527,0
357520073974160,20201019104537,0
357520073974160,20201019104547,0
357520073974160,20201019104557,0
357520073974160,20201019104607,0
357520073974160,20201019104617,0
357520073974160,20201019104627,0
357520073974160,20201019104637,0
357520073974160,20201019104647,0
357520073974160,20201019104657,0
357520073974160,20201019104707,0
357520073974160,20201019104717,0
357520073974160,20201019104727,0
357520073974160,20201019104737,0
357520073974160,20201019104747,0
357520073974160,20201019104757,0
357520073974160,20201019104807,0
357520073974160,20201019104817,0
357520073974160,20201019104827,0
357520073974160,20201019104837,0
357520073974160,20201019104847,0
357520073974160,20201019104857,0
357520073974160,20201019104907,0
357520073974160,20201019104917,0
357520073974459,20201019095048,0
357520073974459,20201019095428,0
357520073974459,20201019095448,0
357520073975415,20201019095039,0
357520073975415,20201019095209,0
357520073975415,20201019095438,0
357520073975415,20201019095448,0
357520073975415,20201019095458,0
357520073975415,20201019104529,0
357520073975415,20201019104539,0
357520073975415,20201019104548,0
357520073975415,20201019104559,0
357520073975415,20201019104609,0
357520073975415,20201019104619,0
357520073975415,20201019104629,0
357520073975415,20201019104639,0
357520073975415,20201019104649,0
357520073975415,20201019104659,0
357520073975415,20201019104709,0
357520073975415,20201019104719,0
357520073975415,20201019104729,0
357520073975415,20201019104739,0
357520073975415,20201019104749,0
357520073975415,20201019104759,0
357520073975415,20201019104809,0
357520073975415,20201019104819,0
357520073975415,20201019104829,0
357520073975415,20201019104839,0
357520073975415,20201019104849,0
357520073975415,20201019104859,0
357520073975415,20201019104909,0
357520073975415,20201019104919,0
357520073975654,20201019095117,0
357520073975654,20201019095147,0
357520073975654,20201019095217,0
357520073975654,20201019095257,0
357520073975654,20201019095307,0
357520073975654,20201019095357,0
357520073975654,20201019095407,0
357520073975654,20201019095417,0
357520073975654,20201019095437,0
357520073975654,20201019095447,0
357520073975654,20201019095537,0
357520073975654,20201019104527,0
357520073975654,20201019104537,0
357520073975654,20201019104547,0
357520073975654,20201019104557,0
357520073975654,20201019104607,0
357520073975654,20201019104617,0
357520073975654,20201019104627,0
357520073975654,20201019104637,0
357520073975654,20201019104647,0
357520073975654,20201019104657,0
357520073975654,20201019104707,0
357520073975654,20201019104717,0
357520073975654,20201019104727,0
357520073975654,20201019104737,0
357520073975654,20201019104747,0
357520073975654,20201019104757,0
357520073975654,20201019104807,0
357520073975654,20201019104817,0
357520073975654,20201019104827,0
357520073975654,20201019104837,0
357520073975654,20201019104847,0
357520073975654,20201019104857,0
357520073975654,20201019104907,0
357520073975654,20201019104917,0
357520075384541,20201019095406,0
357520075384541,20201019095436,0
357520075384541,20201019095446,0
357520075384541,20201019104535,0
357520075384541,20201019104545,0
357520075384541,20201019104555,0
357520075384541,20201019104605,0
357520075384541,20201019104615,0
357520075384541,20201019104625,0
357520075384541,20201019104635,0
357520075384541,20201019104645,0
357520075384541,20201019104655,0
357520075384541,20201019104705,0
357520075384541,20201019104715,0
357520075384541,20201019104725,0
357520075384541,20201019104735,0
357520075384541,20201019104745,0
357520075384541,20201019104755,0
357520075384541,20201019104805,0
357520075384541,20201019104815,0
357520075384541,20201019104825,0
357520075384541,20201019104835,0
357520075384541,20201019104845,0
357520075384541,20201019104855,0
357520075384541,20201019104905,0
357520075384541,20201019104915,0
357520075395810,20201019095204,0
357520075395810,20201019095254,0
357520075395810,20201019095423,0
357520075395810,20201019095433,0
357520075395810,20201019095443,0
357520075395810,20201019095453,0
357520075395810,20201019095524,0
357520075395810,20201019095554,0
357520075407219,20201019095246,0
357520075407219,20201019095256,0
357520075407219,20201019095306,0
357520075407219,20201019095316,0
357520075407219,20201019095326,0
357520075407219,20201019095336,0
357520075407219,20201019095346,0
357520075407219,20201019095357,0
357520075407219,20201019095546,0
357520075429015,20201019095301,0
357520075429015,20201019095531,0
357520075429015,20201019104521,0
357520075429015,20201019104531,0
357520075429015,20201019104541,0
357520075429015,20201019104551,0
357520075429015,20201019104601,0
357520075429015,20201019104611,0
357520075429015,20201019104621,0
357520075429015,20201019104631,0
357520075429015,20201019104641,0
357520075429015,20201019104651,0
357520075429015,20201019104701,0
357520075429015,20201019104711,0
357520075429015,20201019104721,0
357520075429015,20201019104731,0
357520075429015,20201019104741,0
357520075429015,20201019104751,0
357520075429015,20201019104801,0
357520075429015,20201019104811,0
357520075429015,20201019104821,0
357520075429015,20201019104831,0
357520075429015,20201019104841,0
357520075429015,20201019104851,0
357520075429015,20201019104901,0
357520075429015,20201019104911,0
357520075429015,20201019104921,0
357520075431573,20201019095419,0
357520075431573,20201019095450,0
357520075894762,20201019095154,0
357520075894762,20201019095224,1
357520075894762,20201019095234,0
357520075894762,20201019095244,0
357520075894762,20201019095254,0
357520075894762,20201019095304,0
357520075894762,20201019095314,0
357520075894762,20201019095324,0
357520075894762,20201019095334,0
357520075894762,20201019095344,0
357520075894762,20201019095354,0
357520075894762,20201019095404,0
357520075894762,20201019095414,0
357520075894762,20201019095424,0
357520075894762,20201019095434,0
357520075894762,20201019095444,0
357520075894762,20201019104534,0
357520075894762,20201019104544,0
357520075894762,20201019104554,0
357520075894762,20201019104604,0
357520075894762,20201019104614,0
357520075894762,20201019104624,0
357520075894762,20201019104634,0
357520075894762,20201019104644,0
357520075894762,20201019104654,0
357520075894762,20201019104704,0
357520075894762,20201019104714,0
357520075894762,20201019104724,0
357520075894762,20201019104734,0
357520075894762,20201019104744,0
357520075894762,20201019104754,0
357520075894762,20201019104804,0
357520075894762,20201019104813,0
357520075894762,20201019104824,0
357520075894762,20201019104834,0
357520075894762,20201019104844,0
357520075894762,20201019104854,0
357520075894762,20201019104903,0
357520075894762,20201019104914,0
357520075894762,20201019104924,0
357520076237565,20201019095040,0
357520076237565,20201019095100,0
357520076237565,20201019095110,0
357520076237565,20201019095140,0
357520076237565,20201019095210,0
357520076237565,20201019095241,0
356778070381828,20201019103750,1
356778070381828,20201019103800,1
356778070381828,20201019103820,1
356778070381828,20201019103830,1
356778070382743,20201019103526,1
357520071564559,20201019101020,1
357520071564559,20201019103531,0
357520071564559,20201019103550,1
357520071564559,20201019103600,1
357520071564559,20201019103610,1
357520071564559,20201019103621,1
357520071564559,20201019103631,0
357520071564559,20201019103700,1
357520071564559,20201019103710,1
357520071564559,20201019103721,1
357520071564559,20201019103730,0
357520071564559,20201019103741,0
357520071564559,20201019103810,1
357520071564559,20201019103820,1
357520071564559,20201019103831,0
357520071564559,20201019103910,1
357520071564559,20201019103951,1
357520071564559,20201019104000,1
357520071564666,20201019103541,1
357520071564666,20201019103551,1
357520071564666,20201019103600,1
357520071564666,20201019103611,1
357520071564666,20201019103630,1
357520071564666,20201019103641,1
357520071564666,20201019103650,1
357520071564666,20201019103700,1
357520071564666,20201019103710,1
357520071564666,20201019103720,0
357520071564666,20201019103751,1
357520071564666,20201019103801,1
357520071564666,20201019103811,1
357520071564666,20201019103821,1
357520071564666,20201019103831,0
357520071564666,20201019103931,1
357520071564666,20201019103941,1
357520071564666,20201019122541,0
357520071564666,20201019122611,0
357520071564666,20201019122641,0
357520071564666,20201019123001,0
357520071564666,20201019123011,0
357520071564666,20201019123211,0
357520071564666,20201019123231,0
357520071564666,20201019123241,0
357520071564666,20201019123301,0
357520071564666,20201019123311,0
357520071564666,20201019123521,0
357520071564666,20201019123600,0
357520071564666,20201019123651,0
357520071564666,20201019123811,0
357520071564666,20201019123900,0
357520071564666,20201019123911,0
357520071564666,20201019123921,0
357520071564666,20201019123931,0
357520071564666,20201019123941,0
357520071564666,20201019123951,0
357520071564666,20201019124011,0
357520071564666,20201019124021,0
357520071564666,20201019124031,0
357520071564666,20201019124041,0
357520071564666,20201019124051,0
357520071564666,20201019124101,0
357520071564666,20201019124111,0
357520071564666,20201019124121,0
357520071564666,20201019124131,0
357520071564666,20201019124141,0
357520071564666,20201019124151,0
357520071564666,20201019124201,0
357520071564666,20201019124211,0
357520071564666,20201019124221,0
357520071564666,20201019124231,0
357520071564666,20201019124240,0
357520071564666,20201019124250,0
357520071564666,20201019124300,0
357520071564666,20201019124310,0
357520071564666,20201019124320,0
357520071564666,20201019124330,0
357520071564666,20201019124340,0
357520071564666,20201019124350,0
357520071564666,20201019124400,0
357520071564666,20201019124410,0
357520071564666,20201019124420,0
357520071564666,20201019124430,0
357520071564666,20201019124440,0
357520071564666,20201019124450,0
357520071564666,20201019124500,0
357520071564666,20201019124510,0
357520071564666,20201019124520,0
357520071564666,20201019124530,0
357520071564666,20201019124540,0
357520071564666,20201019124550,0
357520071564666,20201019124600,0
357520071564666,20201019124610,0
357520071564666,20201019124620,0
357520071564666,20201019124630,0
357520071564666,20201019124640,0
357520071564666,20201019124650,0
357520071582569,20201019101001,1
357520071582569,20201019101031,1
357520071582569,20201019101040,1
357520071582569,20201019101100,1
357520071582569,20201019101151,1
357520071582569,20201019101211,1
357520071582569,20201019103551,1
357520071582569,20201019103621,0
357520071582569,20201019103641,1
357520071582569,20201019103650,1
357520071582569,20201019103701,1
357520071582569,20201019103711,1
357520071582569,20201019103721,1
357520071582569,20201019103731,1
357520071582569,20201019103741,0
357520071582569,20201019103831,0
357520071582569,20201019103850,1
357520071582569,20201019103921,1
357520071582569,20201019104001,1
357520071753830,20201019100822,1
357520071753830,20201019100932,1
357520071753830,20201019101112,1
357520071753830,20201019103532,0
357520071753830,20201019103542,1
357520071753830,20201019103552,0
357520071753830,20201019103612,1
357520071753830,20201019103622,0
357520071753830,20201019103632,0
357520071753830,20201019103642,0
357520071753830,20201019103702,0
357520071753830,20201019103722,1
357520071753830,20201019103732,1
357520071753830,20201019103742,1
357520071753830,20201019103802,0
357520071753830,20201019103842,1
357520071753830,20201019103852,1
357520071753830,20201019103902,1
357520071753830,20201019103912,1
357520071753830,20201019103932,1
357520071753830,20201019104002,1
357520071774208,20201019103517,1
357520071774208,20201019103537,1
357520071774208,20201019103637,1
357520071774208,20201019103657,1
357520071774208,20201019103707,1
357520071774208,20201019103747,1
357520071774208,20201019103757,1
357520071774208,20201019103817,1
357520071774208,20201019103827,1
357520071774208,20201019103837,1
357520071774208,20201019103847,1
357520071774208,20201019103857,1
357520071774208,20201019123149,0
357520071774208,20201019123329,0
357520071774208,20201019123859,0
357520071774208,20201019124149,0
357520071774208,20201019124229,0
357520071774208,20201019124249,0
357520071774208,20201019124259,0
357520071774208,20201019124309,0
357520071774208,20201019124319,0
357520071774208,20201019124329,0
357520071774208,20201019124339,0
357520071774208,20201019124349,0
357520071774208,20201019124359,0
357520071774323,20201019100948,1
357520071774323,20201019100959,1
357520071774323,20201019101008,1
357520071774323,20201019101018,1
357520071774323,20201019101028,1
357520071774323,20201019101038,1
357520071774323,20201019101048,1
357520071774323,20201019101058,1
357520071774323,20201019101108,1
357520071774323,20201019101118,1
357520071774323,20201019101128,1
357520071774323,20201019101148,1
357520071774323,20201019103459,1
357520071774323,20201019103509,1
357520071774323,20201019103519,1
357520071774323,20201019103529,1
357520071774323,20201019103639,1
357520071774323,20201019103629,1
357520071774323,20201019103649,1
357520071774323,20201019103659,1
357520071774323,20201019103719,1
357520071774323,20201019103729,1
357520071774323,20201019103749,1
357520071774323,20201019103759,0
357520071774323,20201019103819,1
357520071774323,20201019103829,1
357520071774323,20201019103839,1
357520071774323,20201019103849,1
357520071774323,20201019103909,1
357520071774323,20201019122739,0
357520071774323,20201019122809,0
357520071774323,20201019123340,0
357520071774323,20201019123910,0
357520071774323,20201019123920,0
357520071774323,20201019123930,0
357520071774323,20201019123940,0
357520071774323,20201019123950,0
357520071774323,20201019123959,0
357520071774323,20201019124010,0
357520071774323,20201019124019,0
357520071774323,20201019124030,0
357520071774323,20201019124040,0
357520071774323,20201019124050,0
357520071774323,20201019124110,0
357520071774323,20201019124119,0
357520071774323,20201019124129,0
357520071774323,20201019124139,0
357520071774323,20201019124159,0
357520071774323,20201019124209,0
357520071774323,20201019124220,0
357520071774323,20201019124240,0
357520071774323,20201019124250,0
357520071774323,20201019124300,0
357520071774323,20201019124310,0
357520071774323,20201019124320,0
357520071774323,20201019124330,0
357520071774323,20201019124340,0
357520071774323,20201019124350,0
357520071774323,20201019124400,0
357520071774323,20201019124410,0
357520071774323,20201019124420,0
357520071774323,20201019124430,0
357520071774323,20201019124440,0
357520071774323,20201019124450,0
357520071774323,20201019124500,0
357520071774323,20201019124510,0
357520071774323,20201019124520,0
357520071774323,20201019124530,0
357520071774323,20201019124540,0
357520071774323,20201019124550,0
357520071774323,20201019124600,0
357520071774323,20201019124610,0
357520071774323,20201019124620,0
357520071774323,20201019124630,0
357520071774323,20201019124639,0
357520071774323,20201019124649,0
357520071774323,20201019124700,0
357520071774323,20201019124710,0
357520071774323,20201019124720,0
357520071774323,20201019124729,0
357520071774323,20201019124740,0
357520071774323,20201019124750,0
357520071774737,20201019101047,1
357520071774737,20201019101158,1
357520071774737,20201019103518,1
357520071774737,20201019103528,1
357520071774737,20201019103538,1
357520071774737,20201019103548,1
357520071774737,20201019103618,1
357520071774737,20201019103628,1
357520071774737,20201019103638,1
357520071774737,20201019103658,1
357520071774737,20201019103708,1
357520071774737,20201019103718,1
357520071774737,20201019103728,1
357520071774737,20201019103738,1
357520071774737,20201019103748,1
357520071774737,20201019103758,1
357520071774737,20201019103808,1
357520071774737,20201019103818,1
357520071774737,20201019103828,1
